,BP_date,address,aff,affnet,apn,best_date,best_stat,comp_date,con_date,dbi_permit,dropped_out,first_date,first_project_record_date,firstfiled,latest_project_record_date,latest_project_status,project_dates,project_duration_days,project_statuses,report_quarter,report_year,status,units,unitsnet,x,y,zoning,zoning_simplified
0,,735 GREEN ST,,,0129031,2007-10-29,PL FILED,,,,True,2007-10-29,2007-10-29,2007-10-29,2007-10-29,PL FILED,"('2007-10-29',)",,"('PL FILED',)",3,2009,Proposed,9.0,4.0,-122.41113600000001,37.799112,RM-2,RM-2
0,,111 TOWNSEND ST,,,3794014,2011-12-07,PL APPROVED,,,201202274914,True,2004-12-14,2004-12-14,2004-12-14,2011-12-07,PL APPROVED,"('2004-12-14', '2011-02-09', '2011-02-09', '2011-02-09', '2011-12-07', '2011-12-07', '2011-12-07', '2011-12-07', '2011-12-07', '2011-12-07', '2011-12-07', '2011-12-07', '2011-12-07', '2011-12-07')",,"('PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED')",1,2014,Proposed,0.0,0.0,-122.39091499999999,37.780211,MUO,MUO
0,,1379 47TH AV,,,1802011,2008-02-04,BP FILED,,,200802043968,True,2008-02-04,2008-02-04,2008-02-04,2008-02-04,BP FILED,"('2008-02-04', '2008-02-04', '2008-02-04', '2008-02-04', '2008-02-04', '2008-02-04', '2008-02-04')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2011,Proposed,2.0,1.0,-122.507221,37.760866,RH-2,RH-2
0,,2235 03RD ST,,,4058010,2012-10-12,CONSTRUCTION,10/01/2012,2011-01-19,200907092309,False,2002-12-24,2009-07-09,2002-12-24,2012-10-12,CONSTRUCTION,"('2009-07-09', '2009-07-09', '2009-07-09', '2009-07-09', '2009-07-09', '2011-01-19', '2011-03-03', '2011-06-16', '2011-09-15', '2012-02-02', '2012-03-08', '2012-07-13', '2012-10-12')",3569.0,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",3,2012,Under Construction,196.0,196.0,-122.38837,37.761297,UMU,UMU
0,2009-12-24,49 KEARNY ST,,,0310002,2011-03-17,BP APPROVED,,,200603035967,True,2006-03-03,2006-03-03,2006-03-03,2011-03-17,BP APPROVED,"('2006-03-03', '2009-12-24', '2009-12-24', '2009-12-24', '2009-12-24', '2009-12-24', '2011-03-17', '2011-03-17', '2011-03-17')",,"('BP FILED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED')",3,2011,Building Permit Approved,7.0,7.0,-122.4037,37.788497,C-3-O,C-3-O
0,2016-10-24,2146 3RD ST,0.0,0.0,4044003,2016-10-24,BP APPROVED,,,201401065657,True,2013-08-08,2014-01-06,2013-08-08,2016-10-24,BP APPROVED,"('2014-01-06', '2014-01-06', '2014-01-06', '2014-01-23', '2014-01-23', '2014-01-23', '2014-01-23', '2014-01-23', '2014-01-23', '2014-01-23', '2014-01-23', '2016-10-24')",,"('BP FILED', 'BP FILED', 'BP FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'BP APPROVED')",4,2016,Building Permit Approved,7.0,6.0,-122.38903310100001,37.7624245173,UMU,UMU
0,2009-08-04,104 BACHE ST,0.0,0.0,5826002,2017-06-21,CONSTRUCTION,,2014-10-03,200706265226,False,2007-06-26,2009-08-04,2007-06-26,2017-06-21,CONSTRUCTION,"('2009-08-04', '2009-08-04', '2009-08-04', '2009-08-04', '2009-08-04', '2009-08-04', '2009-08-04', '2009-08-04', '2009-08-04', '2009-08-04', '2009-08-04', '2009-08-04', '2009-08-04', '2009-08-04', '2009-08-04', '2009-08-04', '2009-08-04', '2009-08-04', '2009-08-04', '2009-08-04', '2009-08-04', '2014-10-03', '2014-10-03', '2014-10-03', '2014-10-03', '2014-10-03', '2014-10-03', '2014-10-03', '2016-09-02', '2016-12-15', '2016-12-15', '2017-06-21')",,"('BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",2,2017,Under Construction,2.0,2.0,-122.41778564450001,37.7337913513,RH-2,RH-2
0,,630 NATOMA STREET,0.0,0.0,3727049,2015-09-03,PL FILED,,,,True,2015-07-27,2015-09-03,2015-07-27,2015-09-03,PL FILED,"('2015-09-03',)",,"('PL FILED',)",3,2015,Proposed,3.0,3.0,-122.410816051,37.7779362288,RED,RED
0,2010-07-30,1376 FLORIDA ST,,,4272014,2011-09-20,CONSTRUCTION,01/01/2012,2011-09-20,200903274981,False,2009-02-19,2009-03-27,2009-02-19,2011-09-20,CONSTRUCTION,"('2009-03-27', '2009-03-27', '2009-03-27', '2009-03-27', '2010-07-30', '2010-07-30', '2010-07-30', '2011-05-10', '2011-09-20', '2011-09-20')",1046.0,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION')",4,2011,Under Construction,2.0,1.0,-122.40995600000001,37.749990000000004,RH-2,RH-2
0,,3932 GEARY BL,0.0,0.0,1435017,2011-07-08,BP FILED,,,201107089769,True,2011-07-08,2011-07-08,2011-07-08,2011-07-08,BP FILED,"('2011-07-08', '2011-07-08', '2011-07-08', '2011-07-08', '2011-07-08', '2011-07-08', '2011-07-08', '2011-07-08', '2011-07-08', '2011-07-08', '2011-07-08', '2011-07-08', '2011-07-08', '2011-07-08', '2011-07-08', '2011-07-08', '2011-07-08', '2011-07-08', '2011-07-08')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2016,Proposed,4.0,2.0,-122.461678,37.7814467053,NC-3,NC-3
0,,651 SCOTT ST,0.0,0.0,1202001A,2016-07-21,BP FILED,,,201607212978,False,2016-07-21,2016-07-21,,2016-07-21,BP FILED,"('2016-07-21', '2016-07-21')",,"('BP FILED', 'BP FILED')",2,2017,Proposed,15.0,3.0,-122.4365463257,37.7757873535,,
0,2010-06-02,154 MIRALOMA DR,,,3011047,2011-10-05,CONSTRUCTION,04/01/2012,2011-03-07,200902041396,False,2009-02-04,2009-02-04,2009-02-04,2011-10-05,CONSTRUCTION,"('2009-02-04', '2009-02-04', '2009-02-04', '2010-06-02', '2010-09-02', '2010-09-02', '2011-03-07', '2011-06-03', '2011-07-01', '2011-10-05', '2011-10-05')",1152.0,"('BP FILED', 'BP FILED', 'BP FILED', 'BP ISSUED', 'BP REINSTATED', 'BP REINSTATED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",1,2012,Under Construction,1.0,1.0,-122.46139699999999,37.736899,RH-1(D),RH-1(D)
0,,33 PERINE PL/2526 CALIFORNIA STREET,,,0634006,2012-06-19,PL FILED,,,,False,2012-06-19,2012-06-19,2012-06-19 00:00:00,2012-06-19,PL FILED,"('2012-06-19', '2012-06-19', '2012-06-19', '2012-06-19', '2012-06-19')",,"('PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED')",2,2013,Proposed,4.0,4.0,-122.4360905,37.7886224,FILLMORE,FILLMORE
0,,5735-5743 MISSION ST,,,6473038,2008-06-12,PL APPROVED,,,,True,2006-10-19,2008-06-12,2006-10-19,2008-06-12,PL APPROVED,"('2008-06-12', '2008-06-12', '2008-06-12', '2008-06-12', '2008-06-12')",,"('PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED')",3,2010,Proposed,22.0,16.0,-122.44898899999998,37.709939,NC-2,NC-2
0,2015-12-17,1000 07TH ST (BLDG 1 OF 3),0.0,0.0,3808003,2015-12-17,BP ISSUED,,,201410209377,True,2014-10-23,2015-12-17,2014-10-23,2015-12-17,BP ISSUED,"('2015-12-17',)",,"('BP ISSUED',)",1,2016,Building Permit Approved,0.0,0.0,-122.399391,37.7686867795,PDR-1-D,PDR-1-D
0,2012-06-14,200 BROAD ST,0.0,0.0,7106058,,PL APPROVED,,2015-10-05,200910209344,True,2009-10-20,2009-10-20,2009-10-20,,PL APPROVED,"('2009-10-20', '2009-10-20', '2009-10-20', '2009-10-20', '2009-10-20', '2009-10-20', '2009-10-20', '2009-10-20', '2009-10-20', '2009-10-20', '2012-06-14', '2012-06-14', '2012-06-14', '2012-06-14', '2012-06-14', '2012-06-14', '2012-06-14', '2012-06-14', '2012-06-14', '2012-06-14', '2014-08-20', '2015-10-05', '2016-01-08', '2016-01-22', '2016-01-22', '2016-01-22', '2016-01-22', '2016-01-22', nan, nan)",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'BP ISSUED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'PL APPROVED', 'PL APPROVED')",3,2012,Proposed,2.0,2.0,-122.45918300000001,37.713377,NC-1,NC-1
0,,621 STOCKTON ST,0.0,0.0,0256003,2012-05-10,PL APPROVED,,,201204238894,True,2011-09-07,2011-09-07,2011-09-07,2012-05-10,PL APPROVED,"('2011-09-07', '2011-09-07', '2011-09-07', '2012-05-10', '2012-05-10', '2012-05-10', '2012-05-10', '2012-05-10', '2012-05-10', '2012-05-10', '2012-05-10', '2012-05-10', '2012-05-10', '2012-05-10', '2012-05-10', '2012-05-10', '2012-05-10', '2012-05-10', '2012-05-10')",,"('PL FILED', 'PL FILED', 'PL FILED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED')",1,2016,Proposed,24.0,1.0,-122.40775,37.791614046599996,RM-4,RM-4
0,,71 CURTIS ST,0.0,0.0,6464037,2017-03-02,CONSTRUCTION,04/01/2017,2017-03-02,201608266121,False,2016-08-26,2016-08-26,2016-08-26,2017-03-02,CONSTRUCTION,"('2016-08-26', '2016-08-26', '2017-03-02')",218.0,"('BP FILED', 'BP FILED', 'CONSTRUCTION')",1,2017,Under Construction,2.0,1.0,-122.439396109,37.7136303124,RH-1,RH-1
0,2016-09-19,1601 - 1677 MARIPOSA ST / 485 CAROLINA (BLDG 2 OF 2),0.0,0.0,4005001B,2016-09-19,BP ISSUED,,,201603010904,True,2012-11-02,2016-03-01,2012-11-02,2016-09-19,BP ISSUED,"('2016-03-01', '2016-09-19', '2016-09-19')",,"('BP FILED', 'BP ISSUED', 'BP ISSUED')",4,2016,Building Permit Approved,154.0,154.0,-122.398991529,37.7629330732,UMU,UMU
0,2017-08-30,140 SOUTH PARK ST,0.0,0.0,3775064,2017-08-30,BP APPROVED,,,201604114475,False,2016-04-11,2016-04-11,2016-04-11,2017-08-30,BP APPROVED,"('2016-04-11', '2016-04-11', '2016-04-11', '2016-04-11', '2017-08-30')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP APPROVED')",2,2017,Building Permit Approved,0.0,0.0,-122.3947296143,37.7814559937,,
0,2017-09-28,515 02ND AV,0.0,0.0,1545004,2017-09-28,BP ISSUED,,,201602250572,False,2016-02-25,2016-02-25,2016-02-25,2017-09-28,BP ISSUED,"('2016-02-25', '2016-02-25', '2016-02-25', '2016-02-25', '2016-02-25', '2017-09-28')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP ISSUED')",2,2017,Building Permit Approved,4.0,2.0,-122.46012115479999,37.778930664099995,,
0,,2626 FILBERT ST,0.0,0.0,0943003B,2013-09-30,CONSTRUCTION,01/01/2015,2013-09-30,200712241234,False,2007-12-24,2013-09-30,2007-12-24,2013-09-30,CONSTRUCTION,"('2013-09-30', '2013-09-30', '2013-09-30', '2013-09-30', '2013-09-30', '2013-09-30')",2565.0,"('CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",4,2014,Under Construction,1.0,1.0,-122.44260600000001,37.797175,RH-1,RH-1
0,2011-11-09,942 MISSION ST,,,3704015,2014-06-27,CONSTRUCTION,07/01/2014,2013-04-26,201105136051,False,2008-02-14,2008-02-14,2008-02-14,2014-06-27,CONSTRUCTION,"('2008-02-14', '2008-02-14', '2008-02-14', '2008-02-14', '2008-02-14', '2010-12-16', '2010-12-16', '2011-05-13', '2011-05-13', '2011-11-09', '2011-11-09', '2011-11-09', '2011-11-09', '2011-11-09', '2013-04-26', '2013-04-26', '2013-09-30', '2013-12-11', '2014-03-20', '2014-06-27')",2329.0,"('PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL APPROVED', 'PL APPROVED', 'BP FILED', 'BP FILED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",2,2014,Under Construction,0.0,0.0,-122.407776,37.782171000000005,C-3-G,C-3-G
0,2016-11-30,2306 CASTRO ST,0.0,0.0,7537002,2017-06-21,CONSTRUCTION,,2017-06-21,201510230698,False,2015-10-23,2015-10-23,2015-10-23,2017-06-21,CONSTRUCTION,"('2015-10-23', '2015-10-23', '2015-10-23', '2015-10-23', '2016-11-30', '2016-11-30', '2017-06-21')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP ISSUED', 'BP ISSUED', 'CONSTRUCTION')",2,2017,Under Construction,1.0,1.0,-122.43357849120001,37.7430839539,,
0,,47 MOSS ST,0.0,0.0,3731119,2015-03-12,CONSTRUCTION,01/01/2015,2014-09-11,201308093998,False,2013-08-08,2013-08-09,2013-08-08,2015-03-12,CONSTRUCTION,"('2013-08-09', '2013-08-09', '2013-08-09', '2013-08-09', '2014-09-11', '2015-03-12')",511.0,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'CONSTRUCTION', 'CONSTRUCTION')",4,2014,Under Construction,1.0,1.0,-122.40803100000001,37.777813,RED,RED
0,,5500 MISSION ST,0.0,0.0,7066036,2016-12-28,BP FILED,,,201612286112,False,2016-12-28,2016-12-28,2016-12-28,2016-12-28,BP FILED,"('2016-12-28', '2016-12-28', '2016-12-28')",,"('BP FILED', 'BP FILED', 'BP FILED')",2,2017,Proposed,14.0,14.0,-122.44520568850001,37.712718963600004,,
0,2015-04-17,824 BRAZIL AV,0.0,0.0,6075001B,2015-04-17,BP ISSUED,,,201408063205,True,2014-08-06,2014-08-06,2014-08-06,2015-04-17,BP ISSUED,"('2014-08-06', '2014-08-06', '2015-04-17', '2015-04-17', '2015-04-17', '2015-04-17', '2015-04-17')",,"('BP FILED', 'BP FILED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED')",1,2016,Building Permit Approved,2.0,1.0,-122.42810800000001,37.7212767885,RH-2,RH-2
0,,52 PRENTISS ST,,,5628016,2009-04-09,CONSTRUCTION,01/01/2010,2009-04-09,200506235954,False,2005-06-23,2009-04-09,2005-06-23,2009-04-09,CONSTRUCTION,"('2009-04-09', '2009-04-09')",1653.0,"('CONSTRUCTION', 'CONSTRUCTION')",4,2009,Under Construction,1.0,1.0,-122.411992,37.741834000000004,RH-1,RH-1
0,,645 PERALTA AV,2.0,1.0,5634013,2017-01-06,PL APPROVED,,,,False,2016-03-03,2016-03-03,2016-03-03,2017-01-06,PL APPROVED,"('2016-03-03', '2016-03-03', '2016-03-03', '2017-01-06', '2017-01-06', '2017-01-06')",,"('PL FILED', 'PL FILED', 'PL FILED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED')",2,2017,Proposed,2.0,1.0,-122.40858459469999,37.7424583435,,
0,2014-11-05,238 MISSOURI ST,0.0,0.0,4003006,2016-04-26,CONSTRUCTION,10/01/2016,2015-07-09,201310038371,False,2013-10-03,2013-10-03,2013-10-03,2016-04-26,CONSTRUCTION,"('2013-10-03', '2013-10-03', '2013-10-03', '2013-10-03', '2014-11-05', '2014-11-05', '2015-07-09', '2015-10-30', '2016-01-14', '2016-03-18', '2016-04-26', '2016-04-26')",1094.0,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP ISSUED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",3,2016,Under Construction,3.0,1.0,-122.39691503,37.763366083499996,RH-3,RH-3
0,,1010 STANYAN ST,0.0,0.0,1273017,2015-12-17,BP FILED,,,201512175322,False,2015-12-17,2015-12-17,2015-12-17,2015-12-17,BP FILED,"('2015-12-17', '2015-12-17', '2015-12-17', '2015-12-17', '2015-12-17', '2015-12-17', '2015-12-17')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",2,2017,Proposed,4.0,4.0,-122.4524230957,37.7652320862,,
0,,2558 21ST AV,0.0,0.0,2421037,2017-03-24,BP FILED,,,201703242322,False,2017-03-24,2017-03-24,,2017-03-24,BP FILED,"('2017-03-24', '2017-03-24')",,"('BP FILED', 'BP FILED')",2,2017,Proposed,2.0,1.0,-122.47730255129999,37.7400054932,,
0,2008-10-10,2569 SAN JOSE AV,,,7046025,2010-03-03,CONSTRUCTION,07/01/2010,2009-12-09,200511107819,False,2005-11-10,2008-10-10,2005-11-10,2010-03-03,CONSTRUCTION,"('2008-10-10', '2009-12-09', '2010-03-03', '2010-03-03')",1694.0,"('BP APPROVED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",2,2010,Under Construction,2.0,2.0,-122.449077,37.717583000000005,RH-2,RH-2
0,,280 07TH ST,2.0,2.0,3730290,2016-08-18,PL FILED,,,,False,2016-04-25,2016-08-18,2016-04-25,2016-08-18,PL FILED,"('2016-08-18', '2016-08-18', '2016-08-18', '2016-08-18')",,"('PL FILED', 'PL FILED', 'PL FILED', 'PL FILED')",2,2017,Proposed,17.0,17.0,-122.40836334229999,37.776893615700004,,
0,2012-09-11,800 BROTHERHOOD WAY,0.0,0.0,7331005,,CONSTRUCTION,04/01/2016,,201209119428,False,2003-05-14,2012-09-11,2003-05-14,,CONSTRUCTION,"('2012-09-11', '2012-09-11', '2012-09-11', '2012-09-11', nan)",4706.0,"('CONSTRUCTION', 'BP ISSUED', 'BP APPROVED', 'BP FILED', 'CONSTRUCTION')",1,2016,Under Construction,99.0,99.0,-122.47583600000002,37.7152862737,RM-1,RM-1
0,,3920 SAN BRUNO AV,,,6205007,2009-06-16,CONSTRUCTION,01/01/2010,2009-06-16,200512059463,False,2005-12-05,2009-06-16,2005-12-05,2009-06-16,CONSTRUCTION,"('2009-06-16', '2009-06-16')",1488.0,"('CONSTRUCTION', 'CONSTRUCTION')",4,2009,Under Construction,2.0,1.0,-122.401927,37.714575,RH-1,RH-1
0,2011-04-06,1325 PORTOLA DR,0.0,0.0,2987A036,2013-12-20,CONSTRUCTION,01/01/2016,2012-01-04,200609061483,False,2006-09-06,2006-09-06,2006-09-06,2013-12-20,CONSTRUCTION,"('2006-09-06', '2006-09-06', '2006-09-06', '2006-09-06', '2006-09-06', '2006-09-06', '2006-09-06', '2011-04-06', '2011-04-06', '2012-01-04', '2012-01-04', '2012-01-04', '2012-01-04', '2012-01-04', '2012-01-04', '2012-01-04', '2013-09-16', '2013-12-20', '2013-12-20', '2013-12-20', '2013-12-20', '2013-12-20', '2013-12-20', '2013-12-20', '2013-12-20', '2013-12-20')",3404.0,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP REINSTATED', 'BP REINSTATED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",4,2015,Under Construction,1.0,1.0,-122.46462499399999,37.7396378536,RH-1(D),RH-1(D)
0,,250 04TH ST,0.0,0.0,3733008,2017-09-21,CONSTRUCTION,,2017-03-13,201306280802,False,2017-03-13,2017-03-13,,2017-09-21,CONSTRUCTION,"('2017-03-13', '2017-09-21')",,"('CONSTRUCTION', 'CONSTRUCTION')",2,2017,Under Construction,0.0,0.0,-122.40209960940001,37.7823600769,C-3-S,C-3-S
0,,124-126 HAIGHT ST,0.0,0.0,0852044,2015-03-26,PL APPROVED,,,,True,2015-01-14,2015-03-26,2015-01-14,2015-03-26,PL APPROVED,"('2015-03-26',)",,"('PL APPROVED',)",4,2015,Proposed,7.0,5.0,-122.42449215200001,37.7731265038,RTO,RTO
0,2016-06-14,1525 SHOTWELL ST,0.0,0.0,5545019,2017-01-31,BP ISSUED,,,201312305280,False,2013-12-30,2013-12-30,2013-12-30,2017-01-31,BP ISSUED,"('2013-12-30', '2013-12-30', '2013-12-30', '2013-12-30', '2013-12-30', '2013-12-30', '2013-12-30', '2013-12-30', '2013-12-30', '2013-12-30', '2016-06-14', '2016-06-14', '2016-06-14', '2017-01-31', '2017-01-31')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP ISSUED', 'BP ISSUED')",2,2017,Building Permit Approved,1.0,1.0,-122.41465759280001,37.744735717800005,RH-1,RH-1
0,,242 SAGAMORE ST,,,7137016,2009-04-14,CONSTRUCTION,10/01/2009,2009-04-14,200712281544,False,2007-12-28,2009-04-14,2007-12-28,2009-04-14,CONSTRUCTION,"('2009-04-14',)",643.0,"('CONSTRUCTION',)",3,2009,Under Construction,1.0,1.0,-122.460548,37.711487,RH-1,RH-1
0,,2121 3RD STREET,,,4045006,2006-04-11,PL FILED,,,,True,2006-04-11,2006-04-11,2006-04-11,2006-04-11,PL FILED,"('2006-04-11', '2006-04-11', '2006-04-11')",,"('PL FILED', 'PL FILED', 'PL FILED')",1,2010,Proposed,66.0,66.0,-122.388485,37.762716999999995,UMU,UMU
0,,472 ELLIS ST,,,0323015,2012-06-01,CONSTRUCTION,04/01/2013,2011-06-03,200811076130,False,2008-04-02,2008-12-12,2008-04-02,2012-06-01,CONSTRUCTION,"('2008-12-12', '2008-12-12', '2008-12-12', '2008-12-12', '2008-12-12', '2008-12-12', '2008-12-12', '2011-06-03', '2011-09-15', '2012-01-20', '2012-03-09', '2012-06-01', '2012-06-01', '2012-06-01', '2012-06-01')",1825.0,"('PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",1,2013,Under Construction,151.0,60.0,-122.413931,37.784875,RC-4,RC-4
0,,1946 QUESADA AV,0.0,0.0,5329009,2017-07-25,CONSTRUCTION,,2017-07-25,201608256030,False,2016-08-25,2016-08-25,2016-08-25,2017-07-25,CONSTRUCTION,"('2016-08-25', '2016-08-25', '2016-08-25', '2017-07-25')",,"('BP FILED', 'BP FILED', 'BP FILED', 'CONSTRUCTION')",2,2017,Under Construction,2.0,1.0,-122.3959197998,37.7361793518,,
0,,OCEANWIDE MISSION ST TOWER,0.0,0.0,3708012,2014-06-04,BP FILED,,,201510301302,True,2006-12-21,2014-06-04,2006-12-21,2014-06-04,BP FILED,"('2014-06-04',)",,"('BP FILED',)",4,2015,Proposed,153.0,153.0,-122.398385321,37.7894712552,C-3-O(SD),C-3-O(SD)
0,,106 BACHE ST,0.0,0.0,5826003,2007-04-27,BP FILED,,,200704279893,True,2007-04-27,2007-04-27,2007-04-27,2007-04-27,BP FILED,"('2007-04-27', '2007-04-27', '2007-04-27', '2007-04-27', '2007-04-27', '2007-04-27', '2007-04-27', '2007-04-27', '2007-04-27', '2007-04-27', '2007-04-27', '2007-04-27', '2007-04-27', '2007-04-27', '2007-04-27', '2007-04-27', '2007-04-27', '2007-04-27', '2007-04-27', '2007-04-27', '2007-04-27', '2007-04-27', '2007-04-27', '2007-04-27', '2007-04-27', '2007-04-27')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",4,2015,Proposed,2.0,2.0,-122.41778798200001,37.7337224491,RH-2,RH-2
