,Unnamed: 0,BP_date,address,apn,best_date,best_stat,comp_date,con_date,dbi_permit,first_date,first_project_record_date,firstfiled,latest_project_record_date,latest_project_status,project_dates,project_duration_days,project_statuses,report_quarter,report_year,status,units,unitsnet,x,y,zoning,zoning_simplified,project_time_years,geometry,index_right,nhood,zone_class
3038,26259,2015-03-03,74 BLAKE ST,1068004,2015-07-08,CONSTRUCTION,10/01/2016,2015-04-16,201401317585,2014-01-31,2014-01-31,2014-01-31,2015-07-08,CONSTRUCTION,"('2014-01-31', '2014-01-31', '2014-01-31', '2015-03-03', '2015-04-16', '2015-07-08', '2015-07-08', '2015-07-08', '2015-07-08', '2015-07-08', '2015-07-08')",974.0,"('BP FILED', 'BP FILED', 'BP FILED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",3,2016,Under Construction,1.0,1.0,-122.450923525,37.7825672044,RH-2,RH-2,2.6684931506849314,POINT (-122.450923525 37.7825672044),30,Presidio Heights,Conventional Residential
1772,29144,2015-12-11,80 BLAKE ST,1068003,2017-02-02,CONSTRUCTION,,2016-08-16,201306149612,2013-06-14,2013-06-14,2013-06-14,2017-02-02,CONSTRUCTION,"('2013-06-14', '2013-06-14', '2013-06-14', '2013-06-14', '2013-06-14', '2013-06-14', '2013-06-14', '2013-06-14', '2013-06-14', '2013-06-14', '2015-12-11', '2015-12-11', '2015-12-11', '2016-08-16', '2016-12-22', '2017-02-02')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",1,2017,Under Construction,2.0,2.0,-122.45090982,37.782498949099995,RH-2,RH-2,,POINT (-122.45090982 37.7824989491),30,Presidio Heights,Conventional Residential
880,28613,2014-02-05,2882 - 2890 GEARY BL,1069045,2014-02-05,BP ISSUED,,,201106027305,2011-06-02,2014-02-05,2011-06-02,2014-02-05,BP ISSUED,"('2014-02-05', '2014-02-05', '2014-02-05', '2014-02-05', '2014-02-05')",,"('BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED')",1,2017,Building Permit Approved,2.0,2.0,-122.44986347,37.782379776,NC-3,NC-3,,POINT (-122.44986347 37.78237977600001),30,Presidio Heights,Standard Commercial
2081,28109,2016-06-10,1370 PACIFIC AV,0155021,2016-11-28,BP ISSUED,,,201408123679,2014-08-12,2014-08-12,2014-08-12,2016-11-28,BP ISSUED,"('2014-08-12', '2014-08-12', '2014-08-12', '2014-08-12', '2014-08-12', '2014-08-12', '2014-08-12', '2016-06-10', '2016-06-10', '2016-11-28', '2016-11-28')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP APPROVED', 'BP APPROVED', 'BP ISSUED', 'BP ISSUED')",1,2017,Building Permit Approved,1.0,1.0,-122.417763154,37.7956826009,NCD,NCD,,POINT (-122.417763154 37.7956826009),31,Russian Hill,Nhb Commercial
1116,28105,2016-06-29,1364 PACIFIC AV,0155020,2016-11-28,BP ISSUED,,,201408123674,2014-08-12,2014-08-12,2014-08-12,2016-11-28,BP ISSUED,"('2014-08-12', '2014-08-12', '2014-08-12', '2014-08-12', '2014-08-12', '2014-08-12', '2014-08-12', '2016-06-29', '2016-06-29', '2016-11-28', '2016-11-28')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP APPROVED', 'BP APPROVED', 'BP ISSUED', 'BP ISSUED')",1,2017,Building Permit Approved,1.0,1.0,-122.41769908299999,37.7956907706,NCD,NCD,,POINT (-122.417699083 37.7956907706),31,Russian Hill,Nhb Commercial
416,28144,,1458 BROADWAY,0572013,2016-08-11,PL APPROVED,,,201405276744,2014-05-27,2014-05-27,2014-05-27,2016-08-11,PL APPROVED,"('2014-05-27', '2014-05-27', '2014-05-27', '2014-05-27', '2014-05-27', '2014-05-27', '2014-05-27', '2014-05-27', '2014-05-27', '2014-05-27', '2014-05-27', '2016-08-11')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'PL APPROVED')",1,2017,Proposed,8.0,8.0,-122.421086817,37.796339515700005,RM-2,RM-2,,POINT (-122.421086817 37.79633951570001),31,Russian Hill,Industrial
2587,5501,2009-12-07,5 CYRUS PL,0155052,2011-01-12,CONSTRUCTION,04/01/2011,2010-04-07,200811106167,2008-11-10,2008-11-10,2008-11-10,2011-01-12,CONSTRUCTION,"('2008-11-10', '2009-12-07', '2010-04-07', '2010-06-10', '2010-08-12', '2011-01-12', '2011-01-12')",872.0,"('BP FILED', 'BP APPROVED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",1,2011,Under Construction,1.0,1.0,-122.417191,37.796369,RH-3,RH-3,2.389041095890411,POINT (-122.417191 37.796369),31,Russian Hill,Conventional Residential
2394,21911,,2237 POLK ST,0550004,2007-07-02,BP FILED,,,200707025741.0,2007-07-02,2007-07-02,2007-07-02,2007-07-02,BP FILED,"('2007-07-02', '2007-07-02', '2007-07-02', '2007-07-02', '2007-07-02', '2007-07-02', '2007-07-02', '2007-07-02', '2007-07-02', '2007-07-02', '2007-07-02', '2007-07-02', '2007-07-02', '2007-07-02', '2007-07-02', '2007-07-02', '2007-07-02', '2007-07-02', '2007-07-02', '2007-07-02', '2007-07-02', '2007-07-02', '2007-07-02', '2007-07-02', '2007-07-02', '2007-07-02')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",4,2015,Proposed,1.0,1.0,-122.422348108,37.7974861207,NCD,NCD,,POINT (-122.422348108 37.7974861207),31,Russian Hill,Nhb Commercial
2716,16595,,1241 GREEN ST,0124041,2013-12-23,BP FILED,,,201312234910.0,2013-02-27,2013-02-27,2013-02-27,2013-12-23,BP FILED,"('2013-02-27', '2013-02-27', '2013-02-27', '2013-12-23', '2013-12-23', '2013-12-23', '2013-12-23')",,"('PL FILED', 'PL FILED', 'PL FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",3,2014,Proposed,1.0,1.0,-122.419512,37.797981,RH-3,RH-3,,POINT (-122.419512 37.797981),31,Russian Hill,Conventional Residential
2361,16428,2012-02-15,1945 HYDE ST,0123002,2014-07-07,CONSTRUCTION,10/01/2014,2012-07-11,201005172557.0,2010-03-10,2010-05-17,2010-03-10,2014-07-07,CONSTRUCTION,"('2010-05-17', '2010-05-17', '2010-05-17', '2010-05-17', '2010-05-17', '2010-05-17', '2012-02-15', '2012-02-15', '2012-07-11', '2012-10-17', '2012-12-12', '2013-04-24', '2013-06-19', '2013-09-27', '2013-12-10', '2013-12-10', '2014-06-25', '2014-07-07')",1666.0,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP REINSTATED', 'BP REINSTATED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",3,2014,Under Construction,7.0,7.0,-122.419267,37.798827,NC-1,NC-1,4.564383561643836,POINT (-122.419267 37.798827),31,Russian Hill,Nhb Commercial
2715,28359,2011-06-16,1812 TAYLOR ST,0119025,2011-07-13,BP ISSUED,,,200709193055,2007-09-19,2007-09-19,2007-09-19,2011-07-13,BP ISSUED,"('2007-09-19', '2007-09-19', '2007-09-19', '2007-09-19', '2010-09-08', '2011-01-24', '2011-01-24', '2011-06-16', '2011-07-13', '2011-07-13', '2011-07-13', '2011-07-13', '2011-07-13', '2011-07-13', '2011-07-13', '2011-07-13', '2011-07-13', '2011-07-13', '2011-07-13', '2011-07-13', '2011-07-13', '2011-07-13', '2011-07-13', '2011-07-13', '2011-07-13', '2011-07-13', '2011-07-13', '2011-07-13', '2011-07-13', '2011-07-13', '2011-07-13')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'PL FILED', 'PL APPROVED', 'PL APPROVED', 'BP APPROVED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED')",1,2017,Building Permit Approved,1.0,1.0,-122.413752463,37.7991719972,RM-2,RM-2,,POINT (-122.413752463 37.7991719972),31,Russian Hill,Industrial
28,5472,,1209 FILBERT ST,0096001,2011-02-04,CONSTRUCTION,04/01/2011,2009-08-07,200706123741,2007-06-12,2009-08-07,2007-06-12,2011-02-04,CONSTRUCTION,"('2009-08-07', '2009-08-07', '2009-08-07', '2010-06-09', '2010-08-23', '2010-08-23', '2011-02-04')",1389.0,"('CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",1,2011,Under Construction,1.0,1.0,-122.419494,37.799966,RH-3,RH-3,3.8054794520547945,POINT (-122.419494 37.799966),31,Russian Hill,Conventional Residential
700,28090,2011-01-31,1338 FILBERT ST,0524031,2011-01-31,BP ISSUED,,,201009271690,2009-05-21,2009-12-10,2009-05-21,2011-01-31,BP ISSUED,"('2009-12-10', '2010-04-08', '2010-04-08', '2010-04-08', '2010-04-08', '2010-04-08', '2010-04-08', '2010-04-08', '2010-04-08', '2010-04-08', '2010-04-08', '2010-04-08', '2010-04-08', '2010-04-08', '2010-04-08', '2010-04-08', '2010-04-08', '2010-04-08', '2011-01-31', '2011-01-31', '2011-01-31', '2011-01-31', '2011-01-31', '2011-01-31', '2011-01-31', '2011-01-31', '2011-01-31', '2011-01-31', '2011-01-31', '2011-01-31')",,"('PL FILED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED')",1,2017,Building Permit Approved,4.0,4.0,-122.421503537,37.8001114619,RH-2,RH-2,,POINT (-122.421503537 37.8001114619),31,Russian Hill,Conventional Residential
2406,29192,,870 UNION ST,0100020,2015-11-13,BP FILED,,,201511132623,2015-11-13,2015-11-13,2015-11-13,2015-11-13,BP FILED,"('2015-11-13', '2015-11-13', '2015-11-13', '2015-11-13', '2015-11-13', '2015-11-13')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2017,Proposed,1.0,1.0,-122.41365953799999,37.8001570575,RM-1,RM-1,,POINT (-122.413659538 37.8001570575),31,Russian Hill,Industrial
2022,28021,2015-11-12,1281 GREENWICH ST,0095024,2015-11-12,BP ISSUED,,,201410179272,2014-10-17,2014-10-17,2014-10-17,2015-11-12,BP ISSUED,"('2014-10-17', '2014-10-17', '2014-10-17', '2015-11-12', '2015-11-12', '2015-11-12', '2015-11-12', '2015-11-12', '2015-11-12')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED')",1,2017,Building Permit Approved,1.0,-1.0,-122.420682953,37.800723887,RM-2,RM-2,,POINT (-122.420682953 37.800723887),31,Russian Hill,Industrial
483,3004,2010-03-25,50 GRENARD TR,0502009,2010-03-25,BP ISSUED,,,200810245033,2008-07-01,2008-10-24,2008-07-01,2010-03-25,BP ISSUED,"('2008-10-24', '2008-10-24', '2010-03-25', '2010-03-25')",,"('BP FILED', 'BP FILED', 'BP ISSUED', 'BP ISSUED')",2,2010,Building Permit Approved,1.0,1.0,-122.422959,37.800872,RH-3,RH-3,,POINT (-122.422959 37.800872),31,Russian Hill,Conventional Residential
1318,12255,2011-03-15,1269 LOMBARD ST,0501023,2013-04-30,CONSTRUCTION,07/01/2013,2012-02-23,200906090028,2009-06-09,2009-06-09,2009-06-09,2013-04-30,CONSTRUCTION,"('2009-06-09', '2009-06-09', '2009-06-09', '2009-06-09', '2009-06-26', '2011-03-15', '2011-03-15', '2011-03-15', '2011-03-15', '2012-02-23', '2012-06-25', '2012-10-04', '2012-11-02', '2013-04-09', '2013-04-30')",1483.0,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'PL FILED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",2,2013,Under Construction,1.0,1.0,-122.422287,37.801478,RH-2,RH-2,4.063013698630137,POINT (-122.422287 37.801478),31,Russian Hill,Conventional Residential
2544,28330,,2806 VAN NESS AV,0499004,2014-11-18,BP FILED,,,201411181835,2014-11-18,2014-11-18,2014-11-18,2014-11-18,BP FILED,"('2014-11-18', '2014-11-18', '2014-11-18', '2014-11-18', '2014-11-18', '2014-11-18', '2014-11-18', '2014-11-18', '2014-11-18', '2014-11-18')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2017,Proposed,2.0,2.0,-122.42418820700001,37.8016255706,RC-3,RC-3,,POINT (-122.424188207 37.8016255706),31,Russian Hill,Standard Commercial
2818,13365,2011-10-25,1268-1270 LOMBARD ST,0500015,2013-01-15,CONSTRUCTION,10/01/2013,2012-07-11,201012227210,2009-11-17,2009-11-17,2009-11-17,2013-01-15,CONSTRUCTION,"('2009-11-17', '2009-11-17', '2009-11-17', '2009-11-17', '2010-12-22', '2010-12-22', '2010-12-22', '2010-12-22', '2011-10-25', '2011-10-25', '2012-07-11', '2012-10-15', '2012-10-22', '2013-01-15', '2013-01-15', '2013-01-15')",1414.0,"('PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP ISSUED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",3,2013,Under Construction,4.0,4.0,-122.4223918,37.8016306,RH-3,RH-3,3.873972602739726,POINT (-122.4223918 37.8016306),31,Russian Hill,Conventional Residential
1755,27761,,853 LOMBARD ST,0073018B,2016-09-29,CONSTRUCTION,01/01/2017,2016-06-08,201602250467,2016-02-25,2016-02-25,2016-02-25,2016-09-29,CONSTRUCTION,"('2016-02-25', '2016-06-08', '2016-09-29', '2016-09-29')",311.0,"('BP FILED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",4,2016,Under Construction,1.0,1.0,-122.41551727299999,37.802227504899996,RM-1,RM-1,0.852054794520548,POINT (-122.415517273 37.8022275049),31,Russian Hill,Industrial
819,28580,2010-08-05,2626 LARKIN ST,0069011,2015-07-16,CONSTRUCTION,,2011-12-14,200809262740,2008-09-26,2008-09-26,2008-09-26,2015-07-16,CONSTRUCTION,"('2008-09-26', '2008-09-26', '2008-09-26', '2008-09-26', '2010-08-05', '2010-11-19', '2010-11-19', '2010-11-19', '2010-11-19', '2011-12-14', '2011-12-14', '2012-04-18', '2012-10-09', '2012-11-15', '2013-01-23', '2013-06-21', '2013-06-21', '2013-06-21', '2014-02-18', '2014-04-30', '2014-07-09', '2014-12-15', '2015-04-15', '2015-07-16', '2015-07-16', '2015-07-16', '2015-07-16', '2015-07-16', '2015-07-16', '2015-07-16', '2015-07-16')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP APPROVED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",1,2017,Under Construction,1.0,1.0,-122.421051408,37.8022379195,RH-3,RH-3,,POINT (-122.421051408 37.80223791950001),31,Russian Hill,Conventional Residential
927,22827,,835 LOMBARD ST,0073020,2009-02-18,BP FILED,,,200902182284.0,2009-02-18,2009-02-18,2009-02-18,2009-02-18,BP FILED,"('2009-02-18', '2009-02-18', '2009-02-18', '2009-02-18', '2009-02-18', '2009-02-18', '2009-02-18', '2009-02-18', '2009-02-18', '2009-02-18', '2009-02-18', '2009-02-18', '2009-02-18', '2009-02-18', '2009-02-18', '2009-02-18', '2009-02-18', '2009-02-18', '2009-02-18', '2009-02-18', '2009-02-18', '2009-02-18', '2009-02-18', '2009-02-18', '2009-02-18', '2009-02-18', '2009-02-18')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2016,Proposed,1.0,1.0,-122.415252,37.802261279899994,RM-1,RM-1,,POINT (-122.415252 37.80226127989999),31,Russian Hill,Industrial
1349,4159,2009-01-27,1016 LOMBARD ST,0068008,2011-01-18,CONSTRUCTION,01/01/2011,2010-06-17,200803106722,2008-03-10,2009-01-27,2008-03-10,2011-01-18,CONSTRUCTION,"('2009-01-27', '2009-01-27', '2009-01-27', '2010-06-17', '2010-08-23', '2011-01-18')",1027.0,"('BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",4,2010,Under Construction,2.0,2.0,-122.41848799999998,37.802318,RH-3,RH-3,2.813698630136986,POINT (-122.418488 37.802318),31,Russian Hill,Conventional Residential
224,29331,,1001 CHESTNUT ST,0069020,2016-11-14,CONSTRUCTION,,2016-06-10,201407080708,2013-06-18,2013-06-18,2013-06-18,2016-11-14,CONSTRUCTION,"('2013-06-18', '2013-06-18', '2013-06-18', '2013-06-18', '2013-06-18', '2013-06-18', '2013-06-18', '2013-06-18', '2013-06-18', '2013-06-18', '2013-06-18', '2013-06-18', '2016-06-10', '2016-06-10', '2016-11-14', '2016-11-14')",,"('PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",1,2017,Under Construction,1.0,1.0,-122.420065181,37.8027080398,RH-3,RH-3,,POINT (-122.420065181 37.8027080398),31,Russian Hill,Conventional Residential
219,28602,,2815 POLK ST,0478003,2016-08-04,PL APPROVED,,,201407090811,2014-07-09,2014-07-09,2014-07-09,2016-08-04,PL APPROVED,"('2014-07-09', '2014-07-09', '2014-07-09', '2014-07-09', '2014-07-09', '2014-07-09', '2014-07-09', '2014-07-09', '2014-07-09', '2014-07-09', '2016-08-04')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'PL APPROVED')",1,2017,Proposed,3.0,3.0,-122.42341011399999,37.8027501344,RM-1,RM-1,,POINT (-122.423410114 37.8027501344),31,Russian Hill,Industrial
1631,29166,,819 FRANCISCO ST,0048018,2016-09-08,BP FILED,,,201609087075,2016-09-08,2016-09-08,2016-09-08,2016-09-08,BP FILED,"('2016-09-08', '2016-09-08', '2016-09-08')",,"('BP FILED', 'BP FILED', 'BP FILED')",1,2017,Proposed,1.0,1.0,-122.41905518799999,37.8037276436,RH-1(D),RH-1(D),,POINT (-122.419055188 37.8037276436),31,Russian Hill,Conventional Residential
1861,5760,2006-07-12,850 FRANCISCO ST,0045005,2006-07-12,BP ISSUED,,,200101260712,2001-01-26,2006-07-12,2001-01-26,2006-07-12,BP ISSUED,"('2006-07-12', '2006-07-12', '2006-07-12', '2006-07-12', '2006-07-12', '2006-07-12', '2006-07-12', '2006-07-12')",,"('BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED')",2,2011,Building Permit Approved,1.0,1.0,-122.419303,37.80415,RH-1(D),RH-1(D),,POINT (-122.419303 37.80415),31,Russian Hill,Conventional Residential
133,4154,,2603 HYDE STREET,0026006,2010-08-04,CONSTRUCTION,01/01/2011,2009-08-14,200703095864,2007-03-09,2009-08-14,2007-03-09,2010-08-04,CONSTRUCTION,"('2009-08-14', '2009-12-08', '2010-04-12', '2010-05-13', '2010-08-04', '2010-08-04')",1394.0,"('CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",4,2010,Under Construction,3.0,3.0,-122.420256,37.804861,RH-3,RH-3,3.819178082191781,POINT (-122.420256 37.804861),31,Russian Hill,Conventional Residential
154,18173,,977 NORTH POINT ST,0453011,2011-03-23,BP FILED,,,201103232716.0,2009-12-10,2009-12-10,2009-12-10,2011-03-23,BP FILED,"('2009-12-10', '2009-12-10', '2009-12-10', '2009-12-10', '2009-12-10', '2011-03-23', '2011-03-23', '2011-03-23', '2011-03-23', '2011-03-23', '2011-03-23', '2011-03-23', '2011-03-23', '2011-03-23', '2011-03-23', '2011-03-23', '2011-03-23', '2011-03-23', '2011-03-23', '2011-03-23', '2011-03-23', '2011-03-23')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2015,Proposed,1.0,1.0,-122.423139114,37.8050657876,NC-1,NC-1,,POINT (-122.423139114 37.8050657876),31,Russian Hill,Nhb Commercial
2207,588,,963 NORTH POINT ST,0453013,2009-07-15,CONSTRUCTION,10/01/2009,2009-07-15,200610124833,2006-10-12,2009-07-15,2006-10-12,2009-07-15,CONSTRUCTION,"('2009-07-15',)",1085.0,"('CONSTRUCTION',)",3,2009,Under Construction,2.0,2.0,-122.422962,37.80525,NC-1,NC-1,2.9726027397260273,POINT (-122.422962 37.80525000000001),31,Russian Hill,Nhb Commercial
1652,25030,2012-09-06,827 NORTH POINT ST,0026030,2014-06-03,CONSTRUCTION,07/01/2016,2013-06-12,201111078462,2011-11-07,2011-11-07,2011-11-07 00:00:00,2014-06-03,CONSTRUCTION,"('2011-11-07', '2011-11-07', '2011-11-07', '2012-09-06', '2012-09-06', '2012-09-06', '2013-06-12', '2013-08-30', '2013-11-20', '2013-11-20', '2014-06-03', '2014-06-03', '2014-06-03', '2014-06-03', '2014-06-03', '2014-06-03', '2014-06-03', '2014-06-03', '2014-06-03')",1698.0,"('BP FILED', 'BP FILED', 'BP FILED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",2,2016,Under Construction,3.0,3.0,-122.420870283,37.805369032,RH-3,RH-3,4.652054794520548,POINT (-122.420870283 37.805369032),31,Russian Hill,Conventional Residential
971,28578,2017-03-22,2624 LEAVENWORTH ST,0028006E,2017-03-22,BP APPROVED,,,201508103759,2015-08-10,2015-08-10,2015-08-10,2017-03-22,BP APPROVED,"('2015-08-10', '2015-08-10', '2015-08-10', '2015-08-10', '2015-08-10', '2015-08-10', '2017-03-22')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP APPROVED')",1,2017,Building Permit Approved,1.0,1.0,-122.418341714,37.8053980687,RH-3,RH-3,,POINT (-122.418341714 37.8053980687),31,Russian Hill,Conventional Residential
62,5757,2006-11-30,869 NORTH POINT ST,0026019B,2006-11-30,BP ISSUED,,,200501243842,2005-01-24,2006-11-30,2005-01-24,2006-11-30,BP ISSUED,"('2006-11-30', '2006-11-30', '2006-11-30', '2006-11-30', '2006-11-30', '2006-11-30', '2006-11-30', '2006-11-30')",,"('BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED')",2,2011,Building Permit Approved,3.0,3.0,-122.421396,37.805454,RH-3,RH-3,,POINT (-122.421396 37.805454),31,Russian Hill,Conventional Residential
2195,21877,2012-12-10,721 BEACH ST,0025017,2015-12-18,CONSTRUCTION,01/01/2016,2014-05-30,201011295645.0,2006-11-07,2010-11-29,2006-11-07,2015-12-18,CONSTRUCTION,"('2010-11-29', '2010-11-29', '2010-11-29', '2010-11-29', '2010-11-29', '2010-11-29', '2010-11-29', '2010-11-29', '2012-12-10', '2013-04-24', '2013-04-24', '2013-04-24', '2013-04-24', '2013-04-24', '2014-05-30', '2014-09-24', '2015-03-16', '2015-05-28', '2015-05-28', '2015-08-27', '2015-12-18')",3342.0,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP APPROVED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",4,2015,Under Construction,1.0,1.0,-122.420950211,37.8063175991,C-2,C-2,9.156164383561643,POINT (-122.420950211 37.8063175991),31,Russian Hill,Standard Commercial
